;film_full_name;year;counry;film_url
808;О чём говорят мужчины. Простые удовольствия;(2023);Россия;https://www.kinopoisk.ru/level/1/film/5045951/
809;Зёма 3. Новогодний замес;(2021);Россия;https://www.kinopoisk.ru/level/1/film/5105003/
810;Соло на саксофоне;(2012);Россия;https://www.kinopoisk.ru/level/1/film/669371/
811;Моя мама – робот;(2017);Россия;https://www.kinopoisk.ru/level/1/film/1042587/
812;Один настоящий день;(2022);Россия;https://www.kinopoisk.ru/level/1/film/5047485/
813;Свой-Чужой;(2008);Россия;https://www.kinopoisk.ru/level/1/film/417680/
814;Отель «Белград»;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1206431/
815;Маруся фореva!;(2021);Россия;https://www.kinopoisk.ru/level/1/film/1338093/
816;Карусель  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/521528/
817;Гоголь. Страшная месть;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1114917/
818;Саранча;(2013);Россия;https://www.kinopoisk.ru/level/1/film/838049/
819;Юбилей  (ТВ);(2007);Россия;https://www.kinopoisk.ru/level/1/film/418675/
820;Любовь с ограничениями;(2016);Россия;https://www.kinopoisk.ru/level/1/film/893501/
821;Папы;(2021);Россия;https://www.kinopoisk.ru/level/1/film/1274274/
822;Однажды;(2013);Россия;https://www.kinopoisk.ru/level/1/film/705700/
823;Смотри как я;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1219167/
824;Деточки;(2012);Россия;https://www.kinopoisk.ru/level/1/film/745585/
825;Я Вам больше не верю;(2000);Россия;https://www.kinopoisk.ru/level/1/film/414666/
826;Отдельное поручение;(2012);Россия;https://www.kinopoisk.ru/level/1/film/717988/
827;Разрешите тебя поцеловать… на свадьбе  (ТВ);(2013);Россия;https://www.kinopoisk.ru/level/1/film/783247/
828;Край;(2010);Россия;https://www.kinopoisk.ru/level/1/film/460432/
829;Инсайт;(2015);Россия;https://www.kinopoisk.ru/level/1/film/705345/
830;Даже не думай!;(2002);Россия;https://www.kinopoisk.ru/level/1/film/63235/
831;Неслужебное задание 2: Взрыв на рассвете;(2005);Россия;https://www.kinopoisk.ru/level/1/film/394044/
832;Полцарства за любовь;(2014);Россия;https://www.kinopoisk.ru/level/1/film/843836/
833;Голова. Два уха;(2017);Россия;https://www.kinopoisk.ru/level/1/film/1045066/
834;Темная ночь;(2004);Россия;https://www.kinopoisk.ru/level/1/film/253754/
835;Трое;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1334856/
836;Амбивалентность;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1171869/
837;Лесная царевна;(2005);Россия;https://www.kinopoisk.ru/level/1/film/178768/
838;Развод. Фильм второй;(2022);Россия;https://www.kinopoisk.ru/level/1/film/5042126/
839;Обними меня  (ТВ);(2014);Россия;https://www.kinopoisk.ru/level/1/film/880652/
840;У самого Белого моря;(2022);Россия;https://www.kinopoisk.ru/level/1/film/4624744/
841;Дело;(2021);Россия;https://www.kinopoisk.ru/level/1/film/1451342/
842;Ночь закрытых дверей;(2008);Россия;https://www.kinopoisk.ru/level/1/film/432654/
843;Связь;(2006);Россия;https://www.kinopoisk.ru/level/1/film/254977/
844;О любви;(2003);Россия;https://www.kinopoisk.ru/level/1/film/40845/
845;Пряники из картошки  (ТВ);(2011);Россия;https://www.kinopoisk.ru/level/1/film/630611/
846;Непослушник;(2022);Россия;https://www.kinopoisk.ru/level/1/film/4290071/
847;Ангелы революции;(2014);Россия;https://www.kinopoisk.ru/level/1/film/718233/
848;Слоны могут играть в футбол;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1008554/
849;Какраки;(2009);Россия;https://www.kinopoisk.ru/level/1/film/451300/
850;Последний поезд;(2003);Россия;https://www.kinopoisk.ru/level/1/film/95322/
851;Звездочка моя ненаглядная;(2000);Россия;https://www.kinopoisk.ru/level/1/film/432649/
852;Лес;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1041718/
853;Танец горностая  (ТВ);(2008);Россия;https://www.kinopoisk.ru/level/1/film/485210/
854;Продается дача;(2005);Россия;https://www.kinopoisk.ru/level/1/film/252117/
855;Куда уходит любовь  (ТВ);(2014);Россия;https://www.kinopoisk.ru/level/1/film/837658/
856;Я тебя не люблю;(2012);Россия;https://www.kinopoisk.ru/level/1/film/679434/
857;Первый снег;(2021);Россия;https://www.kinopoisk.ru/level/1/film/1412483/
858;Смертельные иллюзии;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1311031/
859;Отставник 2  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/521404/
860;Большая любовь;(2006);Россия;https://www.kinopoisk.ru/level/1/film/252012/
861;С приветом, Козаностра  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/566599/
862;Оазис любви  (ТВ);(2012);Россия;https://www.kinopoisk.ru/level/1/film/701709/
863;1210;(2012);Россия;https://www.kinopoisk.ru/level/1/film/680941/
864;Гувернантка  (ТВ);(2009);Россия;https://www.kinopoisk.ru/level/1/film/464971/
865;Вдовий пароход  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/493814/
866;Завтрак у папы;(2015);Россия;https://www.kinopoisk.ru/level/1/film/913506/
867;На солнце, вдоль рядов кукурузы;(2022);Россия;https://www.kinopoisk.ru/level/1/film/4729320/
868;Портрет в сумерках;(2011);Россия;https://www.kinopoisk.ru/level/1/film/587505/
869;Кружовник;(2006);Россия;https://www.kinopoisk.ru/level/1/film/417885/
870;Дедлайн;(2004);Россия;https://www.kinopoisk.ru/level/1/film/84913/
871;Заезжий молодец  (ТВ);(2014);Россия;https://www.kinopoisk.ru/level/1/film/843169/
872;Последний шанс;(2017);Россия;https://www.kinopoisk.ru/level/1/film/1009074/
873;Китобой;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1309166/
874;Оторви и выбрось;(2021);Россия;https://www.kinopoisk.ru/level/1/film/1251147/
875;Господа Головлевы  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/579628/
876;День хомячка;(2003);Россия;https://www.kinopoisk.ru/level/1/film/81008/
877;Диван для одинокого мужчины  (ТВ);(2012);Россия;https://www.kinopoisk.ru/level/1/film/661238/
878;Антикиллер;(2002);Россия;https://www.kinopoisk.ru/level/1/film/41010/
879;Одуванчик  (ТВ);(2011);Украина;https://www.kinopoisk.ru/level/1/film/583594/
880;Берега  (ТВ);(2013);Россия;https://www.kinopoisk.ru/level/1/film/817907/
881;Этим вечером ангелы плакали  (видео);(2008);Россия;https://www.kinopoisk.ru/level/1/film/425976/
882;Человек ниоткуда  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/573705/
883;Тайна Егора, или Необыкновенные приключения обыкновенным летом  (ТВ);(2012);Россия;https://www.kinopoisk.ru/level/1/film/743092/
884;Настоятель  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/566830/
885;Ночная фиалка  (ТВ);(2012);Россия;https://www.kinopoisk.ru/level/1/film/765650/
886;Анна;(2019);Франция;https://www.kinopoisk.ru/level/1/film/1049727/
887;Сквозь чёрное стекло;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1046195/
888;Вечная сказка  (ТВ);(2013);Россия;https://www.kinopoisk.ru/level/1/film/807486/
889;Двое  (ТВ);(2010);Россия;https://www.kinopoisk.ru/level/1/film/518194/
890;ДАУ. Наташа;(2020);Германия;https://www.kinopoisk.ru/level/1/film/1346605/
891;Спешите любить  (ТВ);(2014);Россия;https://www.kinopoisk.ru/level/1/film/841927/
892;Держи меня за руку  (ТВ);(2017);Россия;https://www.kinopoisk.ru/level/1/film/1047843/
893;Всадник по имени смерть;(2004);Россия;https://www.kinopoisk.ru/level/1/film/79928/
894;Дочь рыбака;(2020);Россия;https://www.kinopoisk.ru/level/1/film/1331271/
895;Купи меня;(2017);Россия;https://www.kinopoisk.ru/level/1/film/980839/
896;Марс;(2004);Россия;https://www.kinopoisk.ru/level/1/film/81201/
897;Свингеры;(2021);Россия;https://www.kinopoisk.ru/level/1/film/4449009/
898;И не было лучше брата;(2010);Россия;https://www.kinopoisk.ru/level/1/film/578290/
899;Синдром Петрушки;(2015);Россия;https://www.kinopoisk.ru/level/1/film/838726/
900;Вакантна жизнь шеф-повара;(2015);Россия;https://www.kinopoisk.ru/level/1/film/765099/
901;Тэли и Толи;(2015);Россия;https://www.kinopoisk.ru/level/1/film/840255/
902;Куда течет море;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1097416/
903;Врачебная ошибка  (ТВ);(2020);Россия;https://www.kinopoisk.ru/level/1/film/4430396/
904;Ехали два шофера;(2001);Россия;https://www.kinopoisk.ru/level/1/film/40790/
905;Старушки в снегах;(2021);Россия;https://www.kinopoisk.ru/level/1/film/4378220/
906;Приговорённый;(2021);Россия;https://www.kinopoisk.ru/level/1/film/4693197/
907;Счастливого пути  (ТВ);(2008);Россия;https://www.kinopoisk.ru/level/1/film/427857/
908;Знакомство  (ТВ);(2017);Россия;https://www.kinopoisk.ru/level/1/film/1008317/
909;Сделка;(2012);Россия;https://www.kinopoisk.ru/level/1/film/627804/
910;Комбинат «Надежда»;(2014);Россия;https://www.kinopoisk.ru/level/1/film/713471/
911;Два мгновения любви  (ТВ);(2013);Россия;https://www.kinopoisk.ru/level/1/film/807143/
912;Weekend;(2013);Россия;https://www.kinopoisk.ru/level/1/film/653685/
913;Братья Ч;(2014);Россия;https://www.kinopoisk.ru/level/1/film/742031/
914;Бой с тенью 3D: Последний раунд;(2011);Россия;https://www.kinopoisk.ru/level/1/film/541055/
915;Возвращение блудного папы  (ТВ);(2006);Россия;https://www.kinopoisk.ru/level/1/film/425022/
916;Муха;(2008);Россия;https://www.kinopoisk.ru/level/1/film/399553/
917;1000 дешевых зажигалок;(2022);Россия;https://www.kinopoisk.ru/level/1/film/5016804/
918;4;(2004);Россия;https://www.kinopoisk.ru/level/1/film/103471/
919;Мама напрокат  (ТВ);(2010);Украина;https://www.kinopoisk.ru/level/1/film/570029/
920;Связь времен;(2010);Россия;https://www.kinopoisk.ru/level/1/film/487572/
921;Арифметика подлости  (ТВ);(2011);Украина;https://www.kinopoisk.ru/level/1/film/612622/
922;Снег, сестра и росомаха;(2022);Россия;https://www.kinopoisk.ru/level/1/film/5129333/
923;Я хочу! Я буду!;(2023);Россия;https://www.kinopoisk.ru/level/1/film/4493006/
924;Медовая любовь  (ТВ);(2011);Россия;https://www.kinopoisk.ru/level/1/film/647568/
925;На крыльях;(2013);Россия;https://www.kinopoisk.ru/level/1/film/724728/
926;No comment;(2014);Россия;https://www.kinopoisk.ru/level/1/film/842252/
927;Женская логика 5  (ТВ);(2006);Россия;https://www.kinopoisk.ru/level/1/film/474349/
928;Небо падших;(2014);Россия;https://www.kinopoisk.ru/level/1/film/741627/
929;Дом для двоих  (ТВ);(2009);Россия;https://www.kinopoisk.ru/level/1/film/474876/
930;Чего хотят мужчины  (ТВ);(2013);Россия;https://www.kinopoisk.ru/level/1/film/795393/
931;Запах вереска;(2013);Россия;https://www.kinopoisk.ru/level/1/film/786927/
932;Трио;(2002);Россия;https://www.kinopoisk.ru/level/1/film/47207/
933;Домик в сердце;(2014);Россия;https://www.kinopoisk.ru/level/1/film/797620/
934;Как поднять миллион. Исповедь Z@drota;(2014);Россия;https://www.kinopoisk.ru/level/1/film/774073/
935;Красавица и Чудовище  (ТВ);(2012);Россия;https://www.kinopoisk.ru/level/1/film/679801/
936;С новым годом, мамы!;(2012);Россия;https://www.kinopoisk.ru/level/1/film/674498/
937;ВМаяковский;(2018);Россия;https://www.kinopoisk.ru/level/1/film/682395/
938;Пленный;(2008);Россия;https://www.kinopoisk.ru/level/1/film/409027/
939;Синяя борода  (ТВ);(2008);Россия;https://www.kinopoisk.ru/level/1/film/419554/
940;Гоголь. Вий;(2018);Россия;https://www.kinopoisk.ru/level/1/film/1100779/
